NAME;PERIOD;TRADEDATE;TIME;OPEN;HIGH;LOW;CLOSE;YIELD;MICEXINDEXCF
RTSI,60,140415,10:00,1013.22,1017.64,999.94,1000.52,0,0
RTSI,60,140415,11:00,1000.6,1006.5,996.55,1006,0,0
RTSI,60,140415,12:00,1006,1012.18,1003.39,1007.95,0,0
RTSI,60,140415,13:00,1007.97,1011.42,1006.17,1010.6,0,0
RTSI,60,140415,14:00,1010.55,1013.89,1005.42,1006.93,0,0
RTSI,60,140415,15:00,1006.91,1010.48,1004.26,1008.85,0,0
RTSI,60,140415,16:00,1008.99,1012.26,1004.89,1005.21,0,0
RTSI,60,140415,17:00,1005.06,1010.53,1001.8,1008.96,0,0
RTSI,60,140415,18:00,1009,1015.51,1008.06,1015.51,0,0
RTSI,60,150415,10:00,1017.61,1030.12,1017.61,1029.29,0,0
RTSI,60,150415,11:00,1029.23,1029.39,1025.19,1028.03,0,0
RTSI,60,150415,12:00,1028.25,1034.85,1027.99,1034.61,0,0
RTSI,60,150415,13:00,1034.72,1038.01,1034.24,1035.87,0,0
RTSI,60,150415,14:00,1035.82,1036.2,1032.87,1033.13,0,0
RTSI,60,150415,15:00,1033.06,1037.37,1032.2,1036.45,0,0
RTSI,60,150415,16:00,1036.46,1040.31,1035.71,1038.68,0,0
RTSI,60,150415,17:00,1038.68,1042.86,1036.64,1041.76,0,0
RTSI,60,150415,18:00,1042.14,1053.31,1041.37,1052.33,0,0
RTSI,60,160415,10:00,1060.6,1066.68,1054.38,1058.11,0,0
RTSI,60,160415,11:00,1058.14,1066.65,1057.05,1063.89,0,0
RTSI,60,160415,12:00,1064,1065.72,1054.7,1057.86,0,0
RTSI,60,160415,13:00,1057.83,1057.83,1043.05,1047.56,0,0
RTSI,60,160415,14:00,1047.52,1053.9,1046.58,1053.36,0,0
RTSI,60,160415,15:00,1053.38,1063.75,1053.38,1057.91,0,0
RTSI,60,160415,16:00,1058.41,1059,1054.62,1057.02,0,0
RTSI,60,160415,17:00,1057.04,1058.82,1054.62,1057.43,0,0
RTSI,60,160415,18:00,1057.46,1062.23,1054.22,1061.6,0,0
RTSI,60,170415,10:00,1065.37,1067.85,1053.42,1057.78,0,0
RTSI,60,170415,11:00,1057.78,1057.78,1038.19,1045.81,0,0
RTSI,60,170415,12:00,1045.82,1046.38,1038.3,1040.37,0,0
RTSI,60,170415,13:00,1040.36,1044.82,1037.32,1038.26,0,0
RTSI,60,170415,14:00,1038.25,1040.39,1034.72,1040.39,0,0
RTSI,60,170415,15:00,1040.41,1042.32,1032.28,1032.28,0,0
RTSI,60,170415,16:00,1032.25,1032.32,1018.7,1022.72,0,0
RTSI,60,170415,17:00,1022.65,1022.65,1005.68,1005.68,0,0
RTSI,60,170415,18:00,1005.67,1009.92,998.96,998.96,0,0
RTSI,60,200415,10:00,1007.4,1023.56,1007.4,1020.12,0,0
RTSI,60,200415,11:00,1020.1,1025.1,1016.56,1018.74,0,0
RTSI,60,200415,12:00,1018.7,1019.23,1011.72,1015.37,0,0
RTSI,60,200415,13:00,1015.44,1023.34,1014.9,1015.4,0,0
RTSI,60,200415,14:00,1015.39,1018.57,994.18,996.18,0,0
RTSI,60,200415,15:00,996.14,997.31,982.57,989.94,0,0
RTSI,60,200415,16:00,989.9,1004.65,989.9,998.74,0,0
RTSI,60,200415,17:00,998.8,1005.95,998.33,1004.87,0,0
RTSI,60,200415,18:00,1004.98,1005.04,995.7,995.7,0,0
RTSI,60,210415,10:00,995.24,998.36,989.75,995.63,0,0
RTSI,60,210415,11:00,995.69,996.19,986.98,991.24,0,0
RTSI,60,210415,12:00,991.21,1004.02,990.88,997.96,0,0
RTSI,60,210415,13:00,998.02,1006.16,998.01,1001.74,0,0
RTSI,60,210415,14:00,1001.74,1002.04,995.05,999,0,0
RTSI,60,210415,15:00,998.94,1000.16,996.84,999.55,0,0
RTSI,60,210415,16:00,999.52,1000.02,993.43,998.21,0,0
RTSI,60,210415,17:00,998.18,1006.45,997.13,1004.18,0,0
RTSI,60,210415,18:00,1004.23,1007.69,1002.71,1007.69,0,0
RTSI,60,220415,10:00,1002.01,1007.32,1000.31,1005.54,0,0
RTSI,60,220415,11:00,1005.5,1006.35,999.47,1003.5,0,0
RTSI,60,220415,12:00,1003.54,1004.52,996.09,996.37,0,0
RTSI,60,220415,13:00,996.35,999.99,994.42,998.64,0,0
RTSI,60,220415,14:00,998.68,1003.25,997.05,1000.59,0,0
RTSI,60,220415,15:00,1000.6,1004.66,1000.35,1003.82,0,0
RTSI,60,220415,16:00,1003.89,1006.96,998.8,1000.06,0,0
RTSI,60,220415,17:00,1000.04,1001.26,992.5,999.02,0,0
RTSI,60,220415,18:00,999.03,1004.94,998.91,1004,0,0
RTSI,60,230415,10:00,1009.19,1018.96,1008.32,1018.34,0,0
RTSI,60,230415,11:00,1018.29,1019.92,1003.82,1005.06,0,0
RTSI,60,230415,12:00,1004.94,1008.54,1001.61,1008,0,0
RTSI,60,230415,13:00,1007.96,1008.14,997.69,998.06,0,0
RTSI,60,230415,14:00,998.04,1009.05,995.55,1008.9,0,0
RTSI,60,230415,15:00,1008.95,1014.56,1008.87,1012.86,0,0
RTSI,60,230415,16:00,1012.87,1023.58,1012.87,1022.93,0,0
RTSI,60,230415,17:00,1022.93,1030.36,1022.93,1030.03,0,0
RTSI,60,230415,18:00,1030.02,1033.33,1025.69,1028.47,0,0
RTSI,60,240415,10:00,1030.09,1044.54,1030.09,1042.17,0,0
RTSI,60,240415,11:00,1042.18,1054.21,1039.64,1048.82,0,0
RTSI,60,240415,12:00,1048.83,1048.98,1043.68,1044.49,0,0
RTSI,60,240415,13:00,1044.46,1045.33,1034.69,1040.27,0,0
RTSI,60,240415,14:00,1040.28,1042.12,1032.11,1032.21,0,0
RTSI,60,240415,15:00,1032.27,1042.41,1029.63,1039.86,0,0
RTSI,60,240415,16:00,1039.84,1040.22,1028.1,1028.36,0,0
RTSI,60,240415,17:00,1028.36,1035.85,1025.07,1033.34,0,0
RTSI,60,240415,18:00,1033.2,1037.52,1031.47,1037.52,0,0
RTSI,60,270415,10:00,1040.28,1046.99,1026.8,1028.19,0,0
RTSI,60,270415,11:00,1028.02,1040.32,1027.14,1037.38,0,0
RTSI,60,270415,12:00,1037.36,1040.76,1035.8,1036.53,0,0
RTSI,60,270415,13:00,1036.53,1036.85,1030.87,1036.27,0,0
RTSI,60,270415,14:00,1036.25,1038.53,1032.5,1037.51,0,0
RTSI,60,270415,15:00,1037.52,1038.67,1031.84,1033.48,0,0
RTSI,60,270415,16:00,1033.49,1038.3,1033.44,1036.26,0,0
RTSI,60,270415,17:00,1036.19,1038.46,1023.04,1025.24,0,0
RTSI,60,270415,18:00,1025.24,1027.16,1020.03,1022.78,0,0
RTSI,60,280415,10:00,1015.37,1015.37,1007.05,1011.29,0,0
RTSI,60,280415,11:00,1011.32,1011.32,1004.13,1009.84,0,0
RTSI,60,280415,12:00,1009.83,1014.93,1009.33,1014.41,0,0
RTSI,60,280415,13:00,1014.4,1016.37,1010.89,1016.04,0,0
RTSI,60,280415,14:00,1016.04,1017.09,1010.98,1013.53,0,0
RTSI,60,280415,15:00,1013.54,1016.78,1009.37,1009.96,0,0
RTSI,60,280415,16:00,1009.98,1017.2,1009.95,1014.75,0,0
RTSI,60,280415,17:00,1014.75,1023.32,1014.02,1023.32,0,0
RTSI,60,280415,18:00,1023.29,1030.83,1022.19,1029.71,0,0
RTSI,60,290415,10:00,1027.37,1030.81,1019.29,1030.81,0,0
RTSI,60,290415,11:00,1030.83,1032.9,1026.99,1028.89,0,0
RTSI,60,290415,12:00,1028.88,1031.66,1027.86,1030.65,0,0
RTSI,60,290415,13:00,1030.62,1032.53,1029.68,1031.71,0,0
RTSI,60,290415,14:00,1031.7,1034.29,1029.46,1032.1,0,0
RTSI,60,290415,15:00,1032.08,1033.16,1025.46,1025.8,0,0
RTSI,60,290415,16:00,1025.86,1028.48,1023.57,1025.69,0,0
RTSI,60,290415,17:00,1025.72,1033.34,1021.31,1032.52,0,0
RTSI,60,290415,18:00,1032.54,1038.73,1031.78,1031.78,0,0
RTSI,60,300415,10:00,1031.98,1034.78,1026.53,1034.15,0,0
RTSI,60,300415,11:00,1034.13,1036.42,1029.7,1030.01,0,0
RTSI,60,300415,12:00,1030,1033.38,1021.94,1022.73,0,0
RTSI,60,300415,13:00,1022.73,1033.52,1016.88,1032.6,0,0
RTSI,60,300415,14:00,1032.6,1032.6,1026.38,1030.08,0,0
RTSI,60,300415,15:00,1030.29,1034.14,1029.05,1031.01,0,0
RTSI,60,300415,16:00,1031.02,1032.42,1020.82,1025.3,0,0
RTSI,60,300415,17:00,1025.31,1029.61,1024.24,1027.5,0,0
RTSI,60,300415,18:00,1027.47,1032.12,1027.27,1029.31,0,0
RTSI,60,050515,10:00,1033.07,1044.79,1023.57,1043.96,0,0
RTSI,60,050515,11:00,1043.94,1051.14,1041.04,1050.75,0,0
RTSI,60,050515,12:00,1050.78,1053.05,1049.24,1049.99,0,0
RTSI,60,050515,13:00,1050.03,1054.16,1049.74,1052.81,0,0
RTSI,60,050515,14:00,1052.8,1058.35,1050.69,1057.66,0,0
